1220094647,W,gronkmane,Inara,93226,80511,0,1439,137843,14287
1220094647,L,jackcaseym,Barik,101064,101064,0,26745,106680,96117
1220094647,L,mateom02,Bomb King,106802,102236,0,6167,46371,0
1220094647,W,ΩKRATOSΩ,Tyra,146970,84604,0,2542,63572,0
1220093909,L,Dr_Zer0ni,Jenos,12000,10695,109189,11227,13419,0
1220093909,L,FierceReaper124,Vatu,29290,15077,0,782,35324,0
1220093909,L,Francoalban,Viktor,45312,24779,0,824,30692,0
1220093909,W,Harusama3003,Jenos,14398,10970,102624,11017,16737,0
1220093909,W,MaSoySauce,VII,25445,24595,0,2387,32646,0
1220093909,L,Nexus_Knight0899,Nyx,49256,20598,0,600,63751,51701
1220093909,W,brettawesomeftw,Zhin,48970,43640,0,3955,33883,0
1220093909,L,crazzytnt,Strix,33191,32148,0,2361,28879,0
1220093909,W,jackcaseym,Barik,31245,31245,0,14821,59189,75669
1220093909,W,mateom02,Sha Lin,52007,52007,0,15,26594,0
1220018320,L,Cesar7321,Vivian,70217,67669,0,1212,46746,25058
1220018320,L,EruGamer007,Evie,80357,75541,0,17357,44898,0
1220018320,W,Necrofantasy,Ying,8759,8759,128511,25276,43711,0
1220018320,L,Pablo1125,Raum,72484,61874,0,32515,178274,0
1220018320,L,RICHARDPLAY,Seris,39531,33400,82343,20278,40901,0
1220018320,W,amateurnena,Buck,101022,93966,0,23697,76695,0
1220018320,W,jackcaseym,Willo,123454,105047,0,5924,39692,0
1220018320,W,mateom02,Khan,80106,78306,2346,11527,104761,68964
1220018320,W,pwnptl,Barik,89551,89296,0,9571,75176,91498
1220018320,L,xMeraStynger1,Inara,77446,59023,0,19132,92073,50622
1220017140,L,BeneTen,Tiberius,111833,75276,0,12342,62951,0
1220017140,L,Clanny101,Ash,81937,73183,0,8225,145347,69208
1220017140,L,CucoWolf,Koga,107116,96587,0,21085,73825,0
1220017140,L,Minecundra,Azaan,73280,56313,0,27529,123866,56450
1220017140,L,antonio1405,Seris,23337,17941,147406,20750,39313,0
1220017140,W,jackcaseym,Barik,113754,113754,0,20737,91576,107544
1220017140,W,jaka0,Tyra,83416,52426,0,1016,62431,0
1220017140,W,mateom02,Bomb King,107368,99197,0,5232,61354,0
1220017140,W,pwnptl,Inara,90550,68688,0,695,112334,23390
1220017140,W,spencieback,Grover,50214,31993,152054,41981,69808,0
1220016070,W,Alisson993,Tiberius,63990,43268,0,5335,14557,1701
1220016070,L,D3L1R10U5,Ash,11499,8299,0,310,63271,17269
1220016070,L,KozmykGGs,Inara,48223,39841,0,12104,105377,7030
1220016070,L,Minecundra,Lex,20498,19406,0,3551,30585,0
1220016070,W,Sotelo1927,Androxus,41273,25939,0,5595,27802,0
1220016070,W,jackcaseym,Barik,62070,62070,0,11324,24669,26741
1220016070,W,mateom02,Io,33406,32824,44839,3151,11032,0
1220016070,L,pwnptl,Seris,4929,4809,80932,6441,24088,0
1220016070,W,vexsén,Khan,52076,48252,6977,11545,34428,6970
1220016070,L,ŋŋŋŋ,Cassie,27339,22087,0,2918,29494,0
1220014670,W,AkillaKK,Corvus,47635,38962,48327,19411,59971,7071
1220014670,L,FWAWN,Kinessa,80114,61083,0,12588,54228,0
1220014670,L,Habierbs,Zhin,96584,77125,0,13963,76283,0
1220014670,L,NewJupiter,Maeve,82926,76554,0,12536,76954,0
1220014670,L,XxXMaTRiXxX,Seris,20354,16517,111634,35595,49273,0
1220014670,L,alainaaaa27,Octavia,59468,56019,502,9381,79887,29325
1220014670,W,elementbros04,Strix,79674,77186,0,7981,46024,0
1220014670,W,jackcaseym,Barik,68995,68995,0,26030,113105,150690
1220014670,W,jadeygirl,Furia,69934,30399,49105,21713,64275,0
1220014670,W,mateom02,Evie,70387,70387,0,17588,56071,0
1219828224,L,Aleksiana,Inara,39892,28479,0,13513,133410,15188
1219828224,L,BeneTen,Fernando,75223,47478,0,10061,127131,134475
1219828224,W,Dariom,Seris,10706,8359,157260,18714,27486,0
1219828224,L,FlausSereon,Lillith,65202,6521,161554,239,47806,6021
1219828224,L,Thezeias,Vora,77489,58239,0,10116,63299,0
1219828224,W,ZIGTO,Talus,92687,83699,0,8261,53435,0
1219828224,W,jackcaseym,Barik,129169,129169,0,22351,105605,103411
1219828224,W,luis26sv,Khan,75969,65843,16063,25126,108096,13391
1219828224,W,mateom02,Bomb King,113904,100523,0,4324,44522,0
1219828224,L,mozdeft,Cassie,81338,65415,0,5434,50789,0
1219826005,W,Aleksiana,Inara,53814,46181,0,16117,171289,12523
1219826005,W,BeneTen,Zhin,156111,130550,0,18668,95365,0
1219826005,W,FlausSereon,Furia,38663,19330,239864,40504,49211,0
1219826005,L,Orchid09,Seris,55737,46435,151313,23522,50939,0
1219826005,L,RedMango13,Drogoz,130181,85924,0,5973,67685,0
1219826005,W,Thezeias,Tyra,118192,76612,0,3804,64531,0
1219826005,L,Trechowski27,Vora,122379,76246,0,11489,60444,0
1219826005,L,jackcaseym,Barik,137832,137832,0,24478,97221,203655
1219826005,L,mateom02,Fernando,92644,73730,0,5449,178381,102686
1219826005,W,mozdeft,Khan,87890,77985,18122,28002,158377,46349
1219823840,L,BillyBobJoeSam,Corvus,14064,12915,85932,5811,34976,1300
1219823840,W,Deathwing16030,Barik,99804,99804,0,6402,71640,82090
1219823840,W,Jeshuvol,Cassie,62480,51939,0,6217,50265,0
1219823840,W,Orchid09,Maeve,45794,45434,0,9496,61354,0
1219823840,L,SimpSlayer00888,Zhin,99580,88704,0,10015,52862,0
1219823840,W,immazda,Fernando,44797,30587,0,1136,130749,132488
1219823840,L,jackcaseym,Torvald,73063,58865,4770,10349,53427,132378
1219823840,L,mateom02,Makoa,58173,55621,0,3403,91249,33935
1219823840,W,poodler,Jenos,26012,16659,174481,18030,37417,0
1219823840,L,qwertyuiopoiuhy,Tiberius,106545,74863,0,2634,46373,1380
1219821064,L,DeadnBuried,Vivian,83117,68325,0,846,43576,18620
1219821064,W,LukenukemX95,Ash,62137,53759,0,2700,115594,124499
1219821064,W,Matumbo,Skye,77595,59921,0,14455,54562,0
1219821064,W,MemorialSpace5,Betty la Bomba,84789,41573,0,958,46229,0
1219821064,L,SleepyPeach,Jenos,24973,13116,109624,20796,45779,0
1219821064,W,Zaxiell,Seris,28053,23618,73061,12865,60934,0
1219821064,W,crazylok0,Ying,54864,49003,80187,15314,39177,0
1219821064,L,jackcaseym,Inara,57260,48584,0,28622,128984,25811
1219821064,L,mateom02,Evie,55997,55351,0,7165,38306,0
1219821064,L,urdadinlaw1869,Dredge,95149,73134,0,8301,50793,2848
1219816367,L,BigPank4596,Lian,98359,96836,0,2358,46496,0
1219816367,L,BluestSkully2,Seris,44347,38647,61584,18333,35997,0
1219816367,L,Juttin77,Torvald,75008,61248,0,225,59230,119762
1219816367,W,Kleenx,Lex,71567,70967,0,8507,67627,0
